"gsis_id","headshot"
"00-0000166","https://static.www.nfl.com/image/private/f_auto,q_auto/league/wrje2v8zbq12dnsmygu6"
"00-0032899","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fcow9dggikc4gishgfqx"
"ALE655710","https://static.www.nfl.com/image/private/f_auto,q_auto/league/bg3asjcizobvrxyxqwks"
"ALE699424","https://static.www.nfl.com/image/private/f_auto,q_auto/league/e1osndjwn5gn5mdgr1wf"
"ALE743138","https://static.www.nfl.com/image/private/f_auto,q_auto/league/bwm7f2ydbrtjylkialso"
"00-0038491","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zemmnuse9rusa4h4u5uh"
"ALE786852","https://static.www.nfl.com/image/private/f_auto,q_auto/league/bz39jfm38bnqz2gtwrnz"
"00-0022228","https://static.www.nfl.com/image/private/f_auto,q_auto/league/r673daoftsoe5rficllp"
"00-0035381","https://static.www.nfl.com/image/private/f_auto,q_auto/league/vufxbt6xy4ikp7vjqus6"
"00-0000172","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ipca0vnhul43hbjdpcik"
"ALF253986",NA
"00-0019677","https://static.www.nfl.com/image/private/f_auto,q_auto/league/zy7logl7bgluwtvmttxi"
"00-0037034","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekj8kwdcwmajijqt1ce2"
"00-0028705","https://static.www.nfl.com/image/private/f_auto,q_auto/league/bpf1yxevc0piy6cy8owl"
"00-0025468","https://static.www.nfl.com/image/private/f_auto,q_auto/league/nexywvkstf5c5aktdpnz"
"ALF553722","https://static.www.nfl.com/image/private/f_auto,q_auto/league/yazmmgisarp3jbg9hija"
"00-0031962","https://static.www.nfl.com/image/private/f_auto,q_auto/league/oakcuep40uvrcyx86q3o"
"00-0030528","https://static.www.nfl.com/image/private/f_auto,q_auto/league/wbev0tvoeyqqhatigwgp"
"00-0024763","https://static.www.nfl.com/image/private/f_auto,q_auto/league/uace76xjf2r3xur6nhr2"
"00-0038149","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edhkntjh0dfw3yvb7xau"
"00-0039796","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwjrkzu3ia3cfrwgotqt"
"00-0033513","https://static.www.nfl.com/image/private/f_auto,q_auto/league/rmjlgitaivlyrkiv7pbf"
"00-0033217","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qss1euhktuj7qje9heoi"
"00-0000178","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fqjdxgpoaavjoupacwgb"
"00-0039814","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ifkhcxze7lnxkpzjvsmk"
"00-0025618","https://static.www.nfl.com/image/private/f_auto,q_auto/league/dp6m3lhbfmuh0rcofc1z"
"00-0029471","https://static.www.nfl.com/image/private/f_auto,q_auto/league/qmtdcfwmnd6ifuklbcol"
"00-0000179","https://static.www.nfl.com/image/private/f_auto,q_auto/league/tju3yges90ubourcleuo"
"00-0035149","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vblrphfqfohxa2hycuue"
"00-0025475","https://static.www.nfl.com/image/private/f_auto,q_auto/league/pxtnac4rgld839kscpvp"
"00-0028163","https://static.www.nfl.com/image/private/f_auto,q_auto/league/rfqu5zb7az7hkbddbej6"
"ALL057945","https://static.www.nfl.com/image/private/f_auto,q_auto/league/f91dx3q31sgsto9kfhbs"
"00-0029553","https://static.www.nfl.com/image/private/f_auto,q_auto/league/zvjllxf9ig93mh3zakdj"
"00-0028565","https://static.www.nfl.com/image/private/f_auto,q_auto/league/jrnomsfbklofqgnfk817"
"00-0027058","https://static.www.nfl.com/image/private/f_auto,q_auto/league/brtrxxsxzqirgwe6u1of"
"00-0037369",NA
"00-0031089","https://static.www.nfl.com/image/private/f_auto,q_auto/league/moaogxo83zmcj8yeb2nw"
"00-0021665","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fym77xitrqhgruzqlnqd"
"00-0039794","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pdaa8u0x2qepyklabdr3"
"00-0032434","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cz7oluypd7ahkdrr8net"
"00-0038856",NA
"00-0020295","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ew55dwm7bnptbgpiyizp"
"00-0021311","https://static.www.nfl.com/image/private/f_auto,q_auto/league/isosuxsme1dlzmizy9fs"
"00-0033467","https://static.www.nfl.com/image/private/f_auto,q_auto/league/co2kv5csfudl7jo2z4hz"
"00-0034804","https://static.www.nfl.com/image/private/f_auto,q_auto/league/qxebvjvaq5m9iw0tsmhj"
"00-0033399","https://static.www.nfl.com/image/private/f_auto,q_auto/league/y4voean9wlrkoagwdh6h"
"00-0037100","https://static.www.nfl.com/image/private/f_auto,q_auto/league/jgeqpoapdavscxpbnovg"
"00-0037379","https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbiublkvckh8avdt0wqc"
"00-0028066","https://static.www.nfl.com/image/private/f_auto,q_auto/league/slojyaf0pv7ya2xje1sq"
"00-0035670","https://static.www.nfl.com/image/private/f_auto,q_auto/league/xhuzrphb7os0a065r2qm"
"00-0020058","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ynozvrxhctiibfpp2gpe"
"00-0039074","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knzujvs0ge3lozkyilsf"
"00-0034585","https://static.www.nfl.com/image/private/f_auto,q_auto/league/h5pmnnf77ccttfbmoa7k"
"00-0031117","https://static.www.nfl.com/image/private/f_auto,q_auto/league/wvyntkcayvkc9avknb6c"
"00-0000196","https://static.www.nfl.com/image/private/f_auto,q_auto/league/jasvzmgoftvuhxdzlxxc"
"00-0037039","https://static.www.nfl.com/image/private/f_auto,q_auto/league/tilktuhfb5feav8gwtdn"
"ALL135205","https://static.www.nfl.com/image/private/f_auto,q_auto/league/rdaeyx9gbgbc7cjowakk"
"00-0029689","https://static.www.nfl.com/image/private/f_auto,q_auto/league/wduwt0ibzoutozuywe4b"
"ALL173835","https://static.www.nfl.com/image/private/f_auto,q_auto/league/igl3cfph0waw90jqkupf"
"ALL231780","https://static.www.nfl.com/image/private/f_auto,q_auto/league/z7rgywirazlozhevsvkv"
"00-0000204","https://static.www.nfl.com/image/private/f_auto,q_auto/league/oqz1nvdgdybojfpjpsrf"
"ALL309040","https://static.www.nfl.com/image/private/f_auto,q_auto/league/xryhq62iztd6ooutzeyj"
"ALL386300","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fldrhifyz7p3ve36drzi"
"ALL405615","https://static.www.nfl.com/image/private/f_auto,q_auto/league/d64ba67kv5o6sdf9elnk"
"00-0020201","https://static.www.nfl.com/image/private/f_auto,q_auto/league/npw4fg2w0lm6yp1sbqgq"
"00-0026022","https://static.www.nfl.com/image/private/f_auto,q_auto/league/zkj4oxfchgif1lfefawm"
"00-0032872","https://static.www.nfl.com/image/private/f_auto,q_auto/league/i8f1mmniw5ald5rrlpu3"
"00-0000210","https://static.www.nfl.com/image/private/f_auto,q_auto/league/tw4x6i01gorfsuoommkb"
"00-0021207","https://static.www.nfl.com/image/private/f_auto,q_auto/league/qknp1w8ha9zsjnqlmygj"
"ALL444245","https://static.www.nfl.com/image/private/f_auto,q_auto/league/xarqfiz7pjfispzz0on4"
"00-0022740","https://static.www.nfl.com/image/private/f_auto,q_auto/league/kvicq39281koeupyxqvz"
"00-0024231","https://static.www.nfl.com/image/private/f_auto,q_auto/league/n590gh1djhpdbrfga3l4"
"00-0031577","https://static.www.nfl.com/image/private/f_auto,q_auto/league/jguqo1kwlkfamf537de0"
"00-0029524","https://static.www.nfl.com/image/private/f_auto,q_auto/league/zphkzp3rtdbngscugleg"
"ALL482875","https://static.www.nfl.com/image/private/f_auto,q_auto/league/yazjgpwed3fw54syvp9y"
"00-0025796","https://static.www.nfl.com/image/private/f_auto,q_auto/league/xl4mo2d8l2rmfdzw67dt"
"00-0033523","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pri0osdjdsziyqrd14ar"
"ALL521505","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ozozatimp743effgrl9b"
"00-0030833","https://static.www.nfl.com/image/private/f_auto,q_auto/league/vs1gvoadc6we63prkatk"
"00-0034857","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/servs1fpsynfxep4rz2z"
"00-0038830","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gv5ohv1ekenmyorwk6cq"
"00-0030279","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ri267r6lzfwarh89hsn6"
"00-0021709","https://static.www.nfl.com/image/private/f_auto,q_auto/league/kws3yhiwuxztgedl73dp"
"ALL540820","https://static.www.nfl.com/image/private/f_auto,q_auto/league/hu1npta52zeljitqj86a"
"00-0034577","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vq3aw57yyjtydur0divt"
"00-0000217","https://static.www.nfl.com/image/private/f_auto,q_auto/league/o51021fppnwxvlql9jly"
"00-0040238","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i0utigksuuvo2njb9wtk"
"ALL560135","https://static.www.nfl.com/image/private/f_auto,q_auto/league/wmlj88l6ys6nlju9ttrz"
"00-0000220","https://static.www.nfl.com/image/private/f_auto,q_auto/league/wy664ewj5sglsncnjakr"
"00-0034335","https://static.www.nfl.com/image/private/f_auto,q_auto/league/vvpy4ouo24iqozvyp4rc"
"00-0000226","https://static.www.nfl.com/image/private/f_auto,q_auto/league/zbazysfacef6lbqh9ove"
"00-0024493","https://static.www.nfl.com/image/private/f_auto,q_auto/league/qn69totflccdulvfk6lq"
"00-0020214","https://static.www.nfl.com/image/private/f_auto,q_auto/league/axvflxphug3gurdgwyo1"
"00-0019257","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ltgi0hjhikexqpw4e8en"
"00-0027652","https://static.www.nfl.com/image/private/f_auto,q_auto/league/bewz2w8tojv4hovy3zg5"
"ALL637395","https://static.www.nfl.com/image/private/f_auto,q_auto/league/p8fcz7qaaxjmupwybq8w"
"00-0028433","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ysbbx5fzl1heckzgxsmx"
"00-0031213","https://static.www.nfl.com/image/private/f_auto,q_auto/league/l3sb0klyyxbvewejpuka"
"00-0000228","https://static.www.nfl.com/image/private/f_auto,q_auto/league/qvffunztzbmceirmx3fk"
"00-0031181","https://static.www.nfl.com/image/private/f_auto,q_auto/league/xamcdivgeq7wbmmypeyl"
"00-0026477","https://static.www.nfl.com/image/private/f_auto,q_auto/league/o5tcezj7sjtzdffokckf"
"00-0026592","https://static.www.nfl.com/image/private/f_auto,q_auto/league/yozz0zqgrpymp9haktip"
"00-0026605","https://static.www.nfl.com/image/private/f_auto,q_auto/league/x1akrg6pebltlj68wfh6"
"00-0029984","https://static.www.nfl.com/image/private/f_auto,q_auto/league/zjzneh4hbafefnduix4t"
"00-0027517","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ephfbep7zeq60dmxwwea"
"00-0000231","https://static.www.nfl.com/image/private/f_auto,q_auto/league/govf8l5sv3tu3tizeojx"
"00-0000232","https://static.www.nfl.com/image/private/f_auto,q_auto/league/w0seugiirpz4gikftv38"
"00-0030914","https://static.www.nfl.com/image/private/f_auto,q_auto/league/cl6jlafahqnjxmfil5so"
"00-0000234","https://static.www.nfl.com/image/private/f_auto,q_auto/league/xv0rkpaz7lt41bdc135l"
"00-0022900","https://static.www.nfl.com/image/private/f_auto,q_auto/league/yhh8zeu0ctc5acmtm00i"
"00-0020467","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ctug4ylhsfyn4mbf7c1t"
"ALL656106","https://static.www.nfl.com/image/private/f_auto,q_auto/league/addnlxgbql3tlhcsdf6t"
"00-0035248","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/alnctfzlh2giup65i5zt"
"ALL656710","https://static.www.nfl.com/image/private/f_auto,q_auto/league/a5s2vjhjpwrhm7apmjp5"
"ALL676025","https://static.www.nfl.com/image/private/f_auto,q_auto/league/emc3hixu4tifilo3jwmf"
"00-0037263","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/buwaomfsz4y6orgb0cyg"
"00-0025533","https://static.www.nfl.com/image/private/f_auto,q_auto/league/qrxwqugp1ezy82nztsve"
"00-0032626","https://static.www.nfl.com/image/private/f_auto,q_auto/league/pngohl9rhrwyiaf7ywnz"
"ALL714655","https://static.www.nfl.com/image/private/f_auto,q_auto/league/w7uk1v78ifluvucefrhn"
"00-0000240","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ctwmrjdg0ev1lqvdjn8w"
"00-0000241","https://static.www.nfl.com/image/private/f_auto,q_auto/league/kvuaw8jfovhi1hytootc"
"00-0023812","https://static.www.nfl.com/image/private/f_auto,q_auto/league/qffrqmhpvjgonyk2yy4b"
"00-0000242","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ggui10i6zck64nnovkup"
"00-0000243","https://static.www.nfl.com/image/private/f_auto,q_auto/league/a26c1hoczj3btwuk70or"
"00-0019936","https://static.www.nfl.com/image/private/f_auto,q_auto/league/fumdlwqquf2lmgob4p44"
"ALM553722","https://static.www.nfl.com/image/private/f_auto,q_auto/league/srlcutsxeg66j3n7r1ps"
"00-0030401","https://static.www.nfl.com/image/private/f_auto,q_auto/league/bratbocddqitvbqhilj5"
"00-0000245","https://static.www.nfl.com/image/private/f_auto,q_auto/league/cajmwrh1omnusk57hxul"
"00-0025822","https://static.www.nfl.com/image/private/f_auto,q_auto/league/phpq9hxjus3l3rwvvyzb"
"00-0020114","https://static.www.nfl.com/image/private/f_auto,q_auto/league/jxvblk5kzwcqakbpllmx"
"00-0024292","https://static.www.nfl.com/image/private/f_auto,q_auto/league/zvfoyegwfec4joajq58s"
"ALS207645","https://static.www.nfl.com/image/private/f_auto,q_auto/league/tdoyhuyzjyoayvhjoqw1"
"ALS415290","https://static.www.nfl.com/image/private/f_auto,q_auto/league/orpo4gw9fvivpbedgoj1"
"ALS622935","https://static.www.nfl.com/image/private/f_auto,q_auto/league/f93cyvcictdmecqsbyt7"
"00-0021890","https://static.www.nfl.com/image/private/f_auto,q_auto/league/przln8vkpqz16uz4vixb"
"00-0000251","https://static.www.nfl.com/image/private/f_auto,q_auto/league/loxctvxuynoipeaduqsc"
"00-0039897","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q9fywrpehvxy7sdpgacs"
"00-0000252","https://static.www.nfl.com/image/private/f_auto,q_auto/league/qmumhvwglh2mfnbvv4ax"
"ALT553722","https://static.www.nfl.com/image/private/f_auto,q_auto/league/jpdebumlms35wlwsnarx"
"00-0027862","https://static.www.nfl.com/image/private/f_auto,q_auto/league/wz7lyukjawvr7xfdszmb"
"00-0036065","https://static.www.nfl.com/image/private/f_auto,q_auto/league/nw6m9k5akbyy0dbbkwft"
"ALV207645","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ndhhufrypes3bbfaamrw"
"ALV415290","https://static.www.nfl.com/image/private/f_auto,q_auto/league/x9hahexkptawv8yg2v8q"
"ALV622935","https://static.www.nfl.com/image/private/f_auto,q_auto/league/gqshatsnq2y3yrwzn0av"
"ALW276861","https://static.www.nfl.com/image/private/f_auto,q_auto/league/avglqsizrskxsccpeeyf"
"ALZ415291","https://static.www.nfl.com/image/private/f_auto,q_auto/league/cqw7fny2wssmveq8m3rq"
"00-0035142","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xo6ierx4ousz4wxuye0z"
"00-0022771","https://static.www.nfl.com/image/private/f_auto,q_auto/league/r4jvp114mb4e6t3kdyxj"
"00-0031042","https://static.www.nfl.com/image/private/f_auto,q_auto/league/i68ljijl5jzg6tg8755p"
"00-0021126","https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvtb6e75xtms4eoil3vf"
"00-0027355","https://static.www.nfl.com/image/private/f_auto,q_auto/league/tggvosifmverk01nr1kg"
"00-0000261","https://static.www.nfl.com/image/private/f_auto,q_auto/league/hqodozwzdkzcq0tgciic"
"AMB415290","https://static.www.nfl.com/image/private/f_auto,q_auto/league/y4ahhto03gnhi8a8opqs"
"AMB553720","https://static.www.nfl.com/image/private/f_auto,q_auto/league/zndilvno4jukgvh8ner0"
"00-0039822","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpm4zz5v7xgnaqqwfxta"
"00-0026035","https://static.www.nfl.com/image/private/f_auto,q_auto/league/etz06w7s0ardf49mnayz"
"00-0030420","https://static.www.nfl.com/image/private/f_auto,q_auto/league/c8cszehpmckghfcsg44l"
"00-0023042","https://static.www.nfl.com/image/private/f_auto,q_auto/league/mudvxj3it5wmh5s1yfoc"
"00-0000267","https://static.www.nfl.com/image/private/f_auto,q_auto/league/njejiidqdfsdm5ektd2h"
"00-0033301","https://static.www.nfl.com/image/private/f_auto,q_auto/league/tiq0fjwlusfywnwp2spq"
"00-0036469","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ki0lul3j5dqbxlnnqtpv"
"00-0031584","https://static.www.nfl.com/image/private/f_auto,q_auto/league/igawxadxnpihzzpzw9oe"
"00-0040731","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cxabcu8nz9p6k6sqsw4t"
"AMS288111","https://static.www.nfl.com/image/private/f_auto,q_auto/league/mxx3nbz2mwyv49vbgdzz"
"00-0027957","https://static.www.nfl.com/image/private/f_auto,q_auto/league/jfvrnjdacet9xufnpeyy"
"AMU553722","https://static.www.nfl.com/image/private/f_auto,q_auto/league/g5nbhkyea1hjc9awvgln"
"00-0036379","https://static.www.nfl.com/image/private/f_auto,q_auto/league/t9ur7k9cqwiq3opgu3mp"
"00-0034012","https://static.www.nfl.com/image/private/f_auto,q_auto/league/lgb1lnnta0djfqymdyp5"
"00-0036437","https://static.www.nfl.com/image/private/f_auto,q_auto/league/feseaztzo9rf9ysqzmih"
"00-0000279","https://static.www.nfl.com/image/private/f_auto,q_auto/league/tekunhsdrndofvfxesco"
"00-0000281","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ez3bv1crmdwdyzvftaop"
"00-0000282","https://static.www.nfl.com/image/private/f_auto,q_auto/league/nk87h6cjuij14iofd5ix"
"00-0037810","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hazptxokp1zuwvuvdasb"
"00-0034587","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zoya31kfrojgtq0gg5ri"
"00-0037428","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmxbsuvvy2qtzfvrqcac"
"00-0000284","https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvdjbauj5b86kyzcvgc"
"00-0027906","https://static.www.nfl.com/image/private/f_auto,q_auto/league/zmrqbiutflmkqzwooimq"
"AND050645","https://static.www.nfl.com/image/private/f_auto,q_auto/league/xbf2qanh5itwczk2bgxp"
"AND060774","https://static.www.nfl.com/image/private/f_auto,q_auto/league/flze4gjm00pihgzcvbql"
"00-0000287","https://static.www.nfl.com/image/private/f_auto,q_auto/league/usftzuhtbl2e94wso86u"
"AND070903","https://static.www.nfl.com/image/private/f_auto,q_auto/league/horvzf2vrtk7krdttjs6"
"00-0000289","https://static.www.nfl.com/image/private/f_auto,q_auto/league/pixwtojcmobvdcap0wqa"
"AND101290","https://static.www.nfl.com/image/private/f_auto,q_auto/league/otrr17yemgjd11hzvdz1"
"00-0026697","https://static.www.nfl.com/image/private/f_auto,q_auto/league/bmarsjnwvyd4tsxy7krb"
"00-0035467","https://static.www.nfl.com/image/private/f_auto,q_auto/league/wwchizim9jmo8zvg2fdn"
"00-0021950","https://static.www.nfl.com/image/private/f_auto,q_auto/league/cvrhfsrhyuwiyugoayqw"
"00-0034957","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qwkllqaajfg6itgkjvkk"
"00-0000334","https://static.www.nfl.com/image/private/f_auto,q_auto/league/mhldnge8bkykicj40ypz"
"00-0022764","https://static.www.nfl.com/image/private/f_auto,q_auto/league/sdt92ppzzvg6pqcrksmp"
"00-0026578","https://static.www.nfl.com/image/private/f_auto,q_auto/league/rknpd9m4mm4aflc5k6ff"
"00-0029854","https://static.www.nfl.com/image/private/f_auto,q_auto/league/jqqdxuowpdgl06zy0g0a"
"00-0022704","https://static.www.nfl.com/image/private/f_auto,q_auto/league/sfkhcq22st6uaxbk6icx"
"AND172193","https://static.www.nfl.com/image/private/f_auto,q_auto/league/kgqrrviwpks3qorrz0va"
"00-0021048","https://static.www.nfl.com/image/private/f_auto,q_auto/league/hzf1euye460niokyshx5"
"00-0036027","https://static.www.nfl.com/image/private/f_auto,q_auto/league/sv0rtxc3iulfljgcbbir"
"00-0000298","https://static.www.nfl.com/image/private/f_auto,q_auto/league/vciz9c64q6jjpigspss5"
"00-0024465","https://static.www.nfl.com/image/private/f_auto,q_auto/league/vgqehge1oceyp7qyu1du"
"00-0025582","https://static.www.nfl.com/image/private/f_auto,q_auto/league/xiqqvwjnf1ruaqajwzbi"
"00-0023645","https://static.www.nfl.com/image/private/f_auto,q_auto/league/w191gsxivnqgdwgydka6"
"AND182322","https://static.www.nfl.com/image/private/f_auto,q_auto/league/owgukirkjknogrpovdzu"
"AND192451","https://static.www.nfl.com/image/private/f_auto,q_auto/league/u1qwfcg7zmivhswyelxu"
"00-0031504","https://static.www.nfl.com/image/private/f_auto,q_auto/league/j9f9uvr0zedqtsmnfoqj"
"00-0035483","https://static.www.nfl.com/image/private/f_auto,q_auto/league/dyrcn10kc4f4ff5a3b1v"
"00-0000303","https://static.www.nfl.com/image/private/f_auto,q_auto/league/odfvyqqsjjqwwkkmb4bu"
"AND202580","https://static.www.nfl.com/image/private/f_auto,q_auto/league/k1wchmla2jvi81tholo3"
"00-0022302","https://static.www.nfl.com/image/private/f_auto,q_auto/league/sha6xtnpybudz0hghnib"
